SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$B8A3B8,12100536,TEXT_B8A3B8,,USED
$B8A448,12100680,TEXT_B8A448,,USED
$B8A5DA,12101082,TEXT_B8A5DA,,USED
$B8A61E,12101150,TEXT_B8A61E,,USED
$B8A66C,12101228,TEXT_B8A66C,,USED
$B8A69C,12101276,TEXT_B8A69C,,USED
$B8A6FC,12101372,TEXT_B8A6FC,,USED
$B8A72C,12101420,TEXT_B8A72C,,USED
$B8A788,12101512,TEXT_B8A788,,USED
$B8A80E,12101646,TEXT_B8A80E,,USED
$B8A870,12101744,TEXT_B8A870,,USED
$B8A8BA,12101818,TEXT_B8A8BA,,USED
$B8A986,12102022,TEXT_B8A986,,USED
$B8AA4E,12102222,TEXT_B8AA4E,,USED
$B8AABA,12102330,TEXT_B8AABA,,USED
$B8AB14,12102420,TEXT_B8AB14,,USED
$B8ABE8,12102632,TEXT_B8ABE8,,USED
$B8ABFE,12102654,TEXT_B8ABFE,,USED
$B8AD42,12102978,TEXT_B8AD42,,USED
$B8AF26,12103462,TEXT_B8AF26,,USED
$B8AFD6,12103638,TEXT_B8AFD6,,USED
$B8B034,12103732,TEXT_B8B034,,USED
$B8B0F2,12103922,TEXT_B8B0F2,,USED
$B8B18A,12104074,TEXT_B8B18A,,USED
$B8B21C,12104220,TEXT_B8B21C,,USED
$B8B2B8,12104376,TEXT_B8B2B8,,USED
$B8B31E,12104478,TEXT_B8B31E,,USED
$B8B384,12104580,TEXT_B8B384,,USED
$B8B408,12104712,TEXT_B8B408,,USED
$B8B4CA,12104906,TEXT_B8B4CA,,USED
$B8B63C,12105276,TEXT_B8B63C,,USED
$B8B7C0,12105664,TEXT_B8B7C0,,USED
$B8B92E,12106030,TEXT_B8B92E,,USED
$B8B9C4,12106180,TEXT_B8B9C4,,USED
$B8BA18,12106264,TEXT_B8BA18,,USED
$B8BA70,12106352,TEXT_B8BA70,,USED
$B8BACE,12106446,TEXT_B8BACE,,USED
$B8BCDC,12106972,TEXT_B8BCDC,,USED
$B8BD76,12107126,TEXT_B8BD76,,USED
$B8BE10,12107280,TEXT_B8BE10,,USED
$B8BE6C,12107372,TEXT_B8BE6C,,USED
$B8BEC4,12107460,TEXT_B8BEC4,,USED
$B8BF24,12107556,TEXT_B8BF24,,USED
$B8BF8A,12107658,TEXT_B8BF8A,,USED
$B8BFEA,12107754,TEXT_B8BFEA,,USED
$B8C04C,12107852,TEXT_B8C04C,,USED
$B8C136,12108086,TEXT_B8C136,,USED
$B8C1B6,12108214,TEXT_B8C1B6,,USED
$B8C238,12108344,TEXT_B8C238,,USED
$B8C2EC,12108524,TEXT_B8C2EC,,USED
$B8C37E,12108670,TEXT_B8C37E,,USED
$B8C3EA,12108778,TEXT_B8C3EA,,USED
$B8C422,12108834,TEXT_B8C422,,USED
$B8C466,12108902,TEXT_B8C466,,USED
$B8C4E8,12109032,TEXT_B8C4E8,,USED
$B8C56A,12109162,TEXT_B8C56A,,USED
$B8C5F6,12109302,TEXT_B8C5F6,,USED
$B8C67C,12109436,TEXT_B8C67C,,USED
$B8C700,12109568,TEXT_B8C700,,USED
$B8C7D2,12109778,TEXT_B8C7D2,,USED
$B8C814,12109844,TEXT_B8C814,,USED
$B8C860,12109920,TEXT_B8C860,,USED
$B8C914,12110100,TEXT_B8C914,,USED
$B8C998,12110232,TEXT_B8C998,,USED
$B8C9F8,12110328,TEXT_B8C9F8,,USED
$B8CA66,12110438,TEXT_B8CA66,,USED
$B8CB52,12110674,TEXT_B8CB52,,USED
$B8CBFA,12110842,TEXT_B8CBFA,,USED
$B8CC66,12110950,TEXT_B8CC66,,USED
$B8CD94,12111252,TEXT_B8CD94,,USED
$B8CDC8,12111304,TEXT_B8CDC8,,USED
$B8CE14,12111380,TEXT_B8CE14,,USED
$B8CFBA,12111802,TEXT_B8CFBA,,USED
$B8D006,12111878,TEXT_B8D006,,USED
$B8D0D8,12112088,TEXT_B8D0D8,,USED
$B8D14A,12112202,TEXT_B8D14A,,USED
$B8D1E2,12112354,TEXT_B8D1E2,,USED
$B8D280,12112512,TEXT_B8D280,,USED
$B8D32C,12112684,TEXT_B8D32C,,USED
$B8D3AE,12112814,TEXT_B8D3AE,,USED
$B8D41E,12112926,TEXT_B8D41E,,USED
$B8D5E6,12113382,TEXT_B8D5E6,,USED
$B8D650,12113488,TEXT_B8D650,,USED
$B8D6AE,12113582,TEXT_B8D6AE,,USED
$B8D6E2,12113634,TEXT_B8D6E2,,USED
$B8D748,12113736,TEXT_B8D748,,USED
$B8D79A,12113818,TEXT_B8D79A,,USED
$B8D8DE,12114142,TEXT_B8D8DE,,USED
$B8DA26,12114470,TEXT_B8DA26,,USED
$B8DAA4,12114596,TEXT_B8DAA4,,USED
$B8DABE,12114622,TEXT_B8DABE,,USED
$B8DC20,12114976,TEXT_B8DC20,,USED
$B8DDD6,12115414,TEXT_B8DDD6,,USED
$B8DE2A,12115498,TEXT_B8DE2A,,USED
$B8DE94,12115604,TEXT_B8DE94,,USED
$B8DF36,12115766,TEXT_B8DF36,,USED
$B8DFEE,12115950,TEXT_B8DFEE,,USED
$B8E028,12116008,TEXT_B8E028,,USED
$B8E06C,12116076,TEXT_B8E06C,,USED
$B8E14E,12116302,TEXT_B8E14E,,USED
$B8E1D2,12116434,TEXT_B8E1D2,,USED
$B8E22C,12116524,TEXT_B8E22C,,USED
$B8E27E,12116606,TEXT_B8E27E,,USED
$B8E308,12116744,TEXT_B8E308,,USED
$B8E340,12116800,TEXT_B8E340,,USED
$B8E34C,12116812,TEXT_B8E34C,,USED
$B8E3F8,12116984,TEXT_B8E3F8,,USED
$B8E456,12117078,TEXT_B8E456,,USED
$B8E4C8,12117192,TEXT_B8E4C8,,USED
$B8E594,12117396,TEXT_B8E594,,USED
$B8E648,12117576,TEXT_B8E648,,USED
$B8E708,12117768,TEXT_B8E708,,USED
$B8E724,12117796,TEXT_B8E724,,USED
$B8E754,12117844,TEXT_B8E754,,USED
$B8E784,12117892,TEXT_B8E784,,USED
$B8E8A2,12118178,TEXT_B8E8A2,,USED
$B8E922,12118306,TEXT_B8E922,,USED
$B8E9C0,12118464,TEXT_B8E9C0,,USED
$B8EA52,12118610,TEXT_B8EA52,,USED
$B8EA9C,12118684,TEXT_B8EA9C,,USED
$B8EB94,12118932,TEXT_B8EB94,,USED
$B8EBE0,12119008,TEXT_B8EBE0,,USED
$B8EC16,12119062,TEXT_B8EC16,,USED
$B8ED30,12119344,TEXT_B8ED30,,USED
$B8EDEA,12119530,TEXT_B8EDEA,,USED
$B8EDFE,12119550,TEXT_B8EDFE,,USED
$B8EE96,12119702,TEXT_B8EE96,,USED
$B8EF96,12119958,TEXT_B8EF96,,USED
$B8F052,12120146,TEXT_B8F052,,USED
$B8F098,12120216,TEXT_B8F098,,USED
$B8F0E8,12120296,TEXT_B8F0E8,,USED
$B8F2FA,12120826,TEXT_B8F2FA,,USED
$B8F436,12121142,TEXT_B8F436,,USED
$B8F61C,12121628,TEXT_B8F61C,,USED
$B8F6D6,12121814,TEXT_B8F6D6,,USED
$B8F71E,12121886,TEXT_B8F71E,,USED
$B8F7F0,12122096,TEXT_B8F7F0,,USED
$B8F836,12122166,TEXT_B8F836,,USED
$B8F87E,12122238,TEXT_B8F87E,,USED
$B8F8EC,12122348,TEXT_B8F8EC,,USED
$B8FA4E,12122702,TEXT_B8FA4E,,USED
$B8FA96,12122774,TEXT_B8FA96,,USED
$B8FB34,12122932,TEXT_B8FB34,,USED
$B8FBF2,12123122,TEXT_B8FBF2,,USED
$B8FC14,12123156,TEXT_B8FC14,,USED
$B8FC66,12123238,TEXT_B8FC66,,USED
$B8FCCC,12123340,TEXT_B8FCCC,,USED
$B8FD46,12123462,TEXT_B8FD46,,USED
$B8FD9A,12123546,TEXT_B8FD9A,,USED
$B8FDF8,12123640,TEXT_B8FDF8,,USED
$B8FE22,12123682,TEXT_B8FE22,,USED
$B8FE46,12123718,TEXT_B8FE46,,USED
$B8FEAA,12123818,TEXT_B8FEAA,,USED
$B8FEF0,12123888,TEXT_B8FEF0,,USED
$B98000,12156928,TEXT_B98000,,USED
$B980A4,12157092,TEXT_B980A4,,USED
$B98138,12157240,TEXT_B98138,,USED
$B981C4,12157380,TEXT_B981C4,,USED
$B982C8,12157640,TEXT_B982C8,,USED
$B9846C,12158060,TEXT_B9846C,,USED
$B9852A,12158250,TEXT_B9852A,,USED
$B9857A,12158330,TEXT_B9857A,,USED
$B98654,12158548,TEXT_B98654,,USED
$B98732,12158770,TEXT_B98732,,USED
$B9877A,12158842,TEXT_B9877A,,USED
$B98790,12158864,TEXT_B98790,,USED
$B987BA,12158906,TEXT_B987BA,,USED
$B988AC,12159148,TEXT_B988AC,,USED
$B9892E,12159278,TEXT_B9892E,,USED
$B98964,12159332,TEXT_B98964,,USED
$B98988,12159368,TEXT_B98988,,USED
$B989EE,12159470,TEXT_B989EE,,USED
$B98A3E,12159550,TEXT_B98A3E,,USED
$B98A84,12159620,TEXT_B98A84,,USED
$B98B22,12159778,TEXT_B98B22,,USED
$B98B7E,12159870,TEXT_B98B7E,,USED
$B98BCC,12159948,TEXT_B98BCC,,USED
$B98BDA,12159962,TEXT_B98BDA,,USED
$B98C54,12160084,TEXT_B98C54,,USED
$B98C98,12160152,TEXT_B98C98,,USED
$B98D1E,12160286,TEXT_B98D1E,,USED
$B98D6C,12160364,TEXT_B98D6C,,USED
$B98DD4,12160468,TEXT_B98DD4,,USED
$B98E78,12160632,TEXT_B98E78,,USED
$B98EBC,12160700,TEXT_B98EBC,,USED
$B98F04,12160772,TEXT_B98F04,,USED
$B98FCA,12160970,TEXT_B98FCA,,USED
$B99014,12161044,TEXT_B99014,,USED
$B9903C,12161084,TEXT_B9903C,,USED
$B99148,12161352,TEXT_B99148,,USED
$B99248,12161608,TEXT_B99248,,USED
$B992C6,12161734,TEXT_B992C6,,USED
$B99316,12161814,TEXT_B99316,,USED
$B9937A,12161914,TEXT_B9937A,,USED
$B993DA,12162010,TEXT_B993DA,,USED
$B9943C,12162108,TEXT_B9943C,,USED
$B9949E,12162206,TEXT_B9949E,,USED
$B99534,12162356,TEXT_B99534,,USED
$B99602,12162562,TEXT_B99602,,USED
$B996EA,12162794,TEXT_B996EA,,USED
$B99756,12162902,TEXT_B99756,,USED
$B9983A,12163130,TEXT_B9983A,,USED
$B99882,12163202,TEXT_B99882,,USED
$B99920,12163360,TEXT_B99920,,USED
$B9999A,12163482,TEXT_B9999A,,USED
$B999DE,12163550,TEXT_B999DE,,USED
$B99A64,12163684,TEXT_B99A64,,USED
$B99B06,12163846,TEXT_B99B06,,USED
$B99CA4,12164260,TEXT_B99CA4,,USED
$B99D8E,12164494,TEXT_B99D8E,,USED
$B99DBA,12164538,TEXT_B99DBA,,USED
$B99DD4,12164564,TEXT_B99DD4,,USED
$B99E2A,12164650,TEXT_B99E2A,,USED
$B99ECA,12164810,TEXT_B99ECA,,USED
$B99F26,12164902,TEXT_B99F26,,USED
$B99F56,12164950,TEXT_B99F56,,USED
$B9A020,12165152,TEXT_B9A020,,USED
$B9A0D4,12165332,TEXT_B9A0D4,,USED
$B9A128,12165416,TEXT_B9A128,,USED
$B9A1C8,12165576,TEXT_B9A1C8,,USED
$B9A2C2,12165826,TEXT_B9A2C2,,USED
$B9A350,12165968,TEXT_B9A350,,USED
$B9A406,12166150,TEXT_B9A406,,USED
$B9A470,12166256,TEXT_B9A470,,USED
$B9A538,12166456,TEXT_B9A538,,USED
$B9A58E,12166542,TEXT_B9A58E,,USED
$B9A5D4,12166612,TEXT_B9A5D4,,USED
$B9A620,12166688,TEXT_B9A620,,USED
$B9A6AC,12166828,TEXT_B9A6AC,,USED
$B9A764,12167012,TEXT_B9A764,,USED
$B9A800,12167168,TEXT_B9A800,,USED
$B9A88E,12167310,TEXT_B9A88E,,USED
$B9A8FE,12167422,TEXT_B9A8FE,,USED
$B9A954,12167508,TEXT_B9A954,,USED
$B9A9A2,12167586,TEXT_B9A9A2,,USED
$B9A9EC,12167660,TEXT_B9A9EC,,USED
$B9AA70,12167792,TEXT_B9AA70,,USED
$B9AA96,12167830,TEXT_B9AA96,,USED
$B9AC36,12168246,TEXT_B9AC36,,USED
$B9AC7A,12168314,TEXT_B9AC7A,,USED
$B9ACD2,12168402,TEXT_B9ACD2,,USED
$B9AD22,12168482,TEXT_B9AD22,,USED
$B9AD4A,12168522,TEXT_B9AD4A,,USED
$B9ADA4,12168612,TEXT_B9ADA4,,USED
$B9ADDA,12168666,TEXT_B9ADDA,,USED
$B9AE28,12168744,TEXT_B9AE28,,USED
$B9AE88,12168840,TEXT_B9AE88,,USED
$B9AEEA,12168938,TEXT_B9AEEA,,USED
$B9AF6E,12169070,TEXT_B9AF6E,,USED
$B9B016,12169238,TEXT_B9B016,,USED
$B9B072,12169330,TEXT_B9B072,,USED
$B9B0F4,12169460,TEXT_B9B0F4,,USED
$B9B1A2,12169634,TEXT_B9B1A2,,USED
$B9B21E,12169758,TEXT_B9B21E,,USED
$B9B27E,12169854,TEXT_B9B27E,,USED
$B9B2CC,12169932,TEXT_B9B2CC,,USED
$B9B32A,12170026,TEXT_B9B32A,,USED
$B9B36E,12170094,TEXT_B9B36E,,USED
$B9B384,12170116,TEXT_B9B384,,USED
$B9B3DC,12170204,TEXT_B9B3DC,,USED
$B9B442,12170306,TEXT_B9B442,,USED
$B9B4C8,12170440,TEXT_B9B4C8,,USED
$B9B534,12170548,TEXT_B9B534,,USED
$B9B66E,12170862,TEXT_B9B66E,,USED
$B9B6C2,12170946,TEXT_B9B6C2,,USED
$B9B6EC,12170988,TEXT_B9B6EC,,USED
$B9B740,12171072,TEXT_B9B740,,USED
$B9B786,12171142,TEXT_B9B786,,USED
$B9B924,12171556,TEXT_B9B924,,USED
$B9BA58,12171864,TEXT_B9BA58,,USED
$B9BAAC,12171948,TEXT_B9BAAC,,USED
$B9BADC,12171996,TEXT_B9BADC,,USED
$B9BB30,12172080,TEXT_B9BB30,,USED
$B9BCA0,12172448,TEXT_B9BCA0,,USED
$B9BE94,12172948,TEXT_B9BE94,,USED
$B9BED8,12173016,TEXT_B9BED8,,USED
$B9BEE2,12173026,TEXT_B9BEE2,,USED
$B9BF8C,12173196,TEXT_B9BF8C,,USED
$B9C056,12173398,TEXT_B9C056,,USED
$B9C0B6,12173494,TEXT_B9C0B6,,USED
$B9C1A2,12173730,TEXT_B9C1A2,,USED
$B9C1DC,12173788,TEXT_B9C1DC,,USED
$B9C256,12173910,TEXT_B9C256,,USED
$B9C33E,12174142,TEXT_B9C33E,,USED
$B9C3EA,12174314,TEXT_B9C3EA,,USED
$B9C4D2,12174546,TEXT_B9C4D2,,USED
$B9C57E,12174718,TEXT_B9C57E,,USED
$B9C65A,12174938,TEXT_B9C65A,,USED
$B9C68E,12174990,TEXT_B9C68E,,USED
$B9C6DE,12175070,TEXT_B9C6DE,,USED
$B9C7E4,12175332,TEXT_B9C7E4,,USED
$B9C8FA,12175610,TEXT_B9C8FA,,USED
$B9C93E,12175678,TEXT_B9C93E,,USED
$B9CAB4,12176052,TEXT_B9CAB4,,USED
$B9CB24,12176164,TEXT_B9CB24,,USED
$B9CC3C,12176444,TEXT_B9CC3C,,USED
$B9CC90,12176528,TEXT_B9CC90,,USED
$B9CCE4,12176612,TEXT_B9CCE4,,USED
$B9CD1E,12176670,TEXT_B9CD1E,,USED
$B9CDDC,12176860,TEXT_B9CDDC,,USED
$B9CE24,12176932,TEXT_B9CE24,,USED
$B9CEC8,12177096,TEXT_B9CEC8,,USED
$B9CF10,12177168,TEXT_B9CF10,,USED
$B9D08C,12177548,TEXT_B9D08C,,USED
$B9D11E,12177694,TEXT_B9D11E,,USED
$B9D292,12178066,TEXT_B9D292,,USED
$B9D326,12178214,TEXT_B9D326,,USED
$B9D38E,12178318,TEXT_B9D38E,,USED
$B9D3D2,12178386,TEXT_B9D3D2,,USED
$B9D4A0,12178592,TEXT_B9D4A0,,USED
$B9D502,12178690,TEXT_B9D502,,USED
$B9D536,12178742,TEXT_B9D536,,USED
$B9D614,12178964,TEXT_B9D614,,USED
$B9D6AC,12179116,TEXT_B9D6AC,,USED
$B9D72C,12179244,TEXT_B9D72C,,USED
$B9D73E,12179262,TEXT_B9D73E,,USED
$B9D780,12179328,TEXT_B9D780,,USED
$B9D7D8,12179416,TEXT_B9D7D8,,USED
$B9D908,12179720,TEXT_B9D908,,USED
$B9D976,12179830,TEXT_B9D976,,USED
$B9D9DE,12179934,TEXT_B9D9DE,,USED
$B9DAB4,12180148,TEXT_B9DAB4,,USED
$B9DBAE,12180398,TEXT_B9DBAE,,USED
$B9DBDC,12180444,TEXT_B9DBDC,,USED
$B9DCCC,12180684,TEXT_B9DCCC,,USED
$B9DD46,12180806,TEXT_B9DD46,,USED
$B9DE38,12181048,TEXT_B9DE38,,USED
$B9DF78,12181368,TEXT_B9DF78,,USED
$B9E038,12181560,TEXT_B9E038,,USED
$B9E072,12181618,TEXT_B9E072,,USED
$B9E178,12181880,TEXT_B9E178,,USED
$B9E238,12182072,TEXT_B9E238,,USED
$B9E408,12182536,TEXT_B9E408,,USED
$B9E598,12182936,TEXT_B9E598,,USED
$B9E6D2,12183250,TEXT_B9E6D2,,USED
$B9E868,12183656,TEXT_B9E868,,USED
$B9EA40,12184128,TEXT_B9EA40,,USED
$B9EBAA,12184490,TEXT_B9EBAA,,USED
$B9ED36,12184886,TEXT_B9ED36,,USED
$B9EEF8,12185336,TEXT_B9EEF8,,USED
$B9F09A,12185754,TEXT_B9F09A,,USED
$B9F1EC,12186092,TEXT_B9F1EC,,USED
$B9F338,12186424,TEXT_B9F338,,USED
$B9F4C8,12186824,TEXT_B9F4C8,,USED
$B9F62C,12187180,TEXT_B9F62C,,USED
$B9F75A,12187482,TEXT_B9F75A,,USED
$B9F7CA,12187594,TEXT_B9F7CA,,USED
$B9F822,12187682,TEXT_B9F822,,USED
$B9F88A,12187786,TEXT_B9F88A,,USED
$B9F8BA,12187834,TEXT_B9F8BA,,USED
$B9F8EA,12187882,TEXT_B9F8EA,,USED
$B9F952,12187986,TEXT_B9F952,,USED
$B9F9C4,12188100,TEXT_B9F9C4,,USED
$B9FAA6,12188326,TEXT_B9FAA6,,USED
$B9FB88,12188552,TEXT_B9FB88,,USED
$B9FC6A,12188778,TEXT_B9FC6A,,USED
$B9FD5E,12189022,TEXT_B9FD5E,,USED
$B9FE82,12189314,TEXT_B9FE82,,USED
$BA8000,12222464,TEXT_BA8000,,USED
$BA8112,12222738,TEXT_BA8112,,USED
$BA8218,12223000,TEXT_BA8218,,USED
$BA82EE,12223214,TEXT_BA82EE,,USED
$BA8446,12223558,TEXT_BA8446,,USED
$BA8546,12223814,TEXT_BA8546,,USED
$BA866A,12224106,TEXT_BA866A,,USED
$BA8782,12224386,TEXT_BA8782,,USED
$BA88D2,12224722,TEXT_BA88D2,,USED
$BA89E4,12224996,TEXT_BA89E4,,USED
$BA89F8,12225016,TEXT_BA89F8,,USED
$BA8B92,12225426,TEXT_BA8B92,,USED
$BA8BE6,12225510,TEXT_BA8BE6,,USED
$BA8C66,12225638,TEXT_BA8C66,,USED
$BA8CD2,12225746,TEXT_BA8CD2,,USED
$BA8D54,12225876,TEXT_BA8D54,,USED
$BA8DE6,12226022,TEXT_BA8DE6,,USED
$BA8E4A,12226122,TEXT_BA8E4A,,USED
$BA8EE8,12226280,TEXT_BA8EE8,,USED
$BA8F7E,12226430,TEXT_BA8F7E,,USED
$BA9014,12226580,TEXT_BA9014,,USED
$BA9098,12226712,TEXT_BA9098,,USED
$BA90F2,12226802,TEXT_BA90F2,,USED
$BA914E,12226894,TEXT_BA914E,,USED
$BA9192,12226962,TEXT_BA9192,,USED
$BA91CA,12227018,TEXT_BA91CA,,USED
$BA91E6,12227046,TEXT_BA91E6,,USED
$BA9218,12227096,TEXT_BA9218,,USED
$BA92AA,12227242,TEXT_BA92AA,,USED
$BA9314,12227348,TEXT_BA9314,,USED
$BA941E,12227614,TEXT_BA941E,,USED
$BA9528,12227880,TEXT_BA9528,,USED
$BA95C0,12228032,TEXT_BA95C0,,USED
$BA963C,12228156,TEXT_BA963C,,USED
$BA9682,12228226,TEXT_BA9682,,USED
$BA96BC,12228284,TEXT_BA96BC,,USED
$BA96EE,12228334,TEXT_BA96EE,,USED
$BA9752,12228434,TEXT_BA9752,,USED
$BA979A,12228506,TEXT_BA979A,,USED
$BA982C,12228652,TEXT_BA982C,,USED
$BA9860,12228704,TEXT_BA9860,,USED
$BA98A4,12228772,TEXT_BA98A4,,USED
$BA98F4,12228852,TEXT_BA98F4,,USED
$BA9938,12228920,TEXT_BA9938,,USED
$BA99C4,12229060,TEXT_BA99C4,,USED
$BA99F0,12229104,TEXT_BA99F0,,USED
$BA9A5A,12229210,TEXT_BA9A5A,,USED
$BA9B0E,12229390,TEXT_BA9B0E,,USED
$BA9B3C,12229436,TEXT_BA9B3C,,USED
$BA9B66,12229478,TEXT_BA9B66,,USED
$BA9C00,12229632,TEXT_BA9C00,,USED
$BA9C24,12229668,TEXT_BA9C24,,USED
$BA9C5C,12229724,TEXT_BA9C5C,,USED
$BA9D1A,12229914,TEXT_BA9D1A,,USED
$BA9DB6,12230070,TEXT_BA9DB6,,USED
$BA9E5A,12230234,TEXT_BA9E5A,,USED
$BA9E6E,12230254,TEXT_BA9E6E,,USED
$BA9E9C,12230300,TEXT_BA9E9C,,USED
$BA9F38,12230456,TEXT_BA9F38,,USED
$BA9F70,12230512,TEXT_BA9F70,,USED
$BA9FBC,12230588,TEXT_BA9FBC,,USED
$BA9FE4,12230628,TEXT_BA9FE4,,USED
$BAA0DC,12230876,TEXT_BAA0DC,,USED
$BAA1B0,12231088,TEXT_BAA1B0,,USED
$BAA240,12231232,TEXT_BAA240,,USED
$BAA2C4,12231364,TEXT_BAA2C4,,USED
$BAA438,12231736,TEXT_BAA438,,USED
$BAA4CC,12231884,TEXT_BAA4CC,,USED
$BAA56E,12232046,TEXT_BAA56E,,USED
$BAA5CE,12232142,TEXT_BAA5CE,,USED
$BAA676,12232310,TEXT_BAA676,,USED
$BAA74C,12232524,TEXT_BAA74C,,USED
$BAA7F2,12232690,TEXT_BAA7F2,,USED
$BAA968,12233064,TEXT_BAA968,,USED
$BAA9B2,12233138,TEXT_BAA9B2,,USED
$BAAA52,12233298,TEXT_BAAA52,,USED
$BAAA64,12233316,TEXT_BAAA64,,USED
$BAAB0A,12233482,TEXT_BAAB0A,,USED
$BAAB56,12233558,TEXT_BAAB56,,USED
$BAABA0,12233632,TEXT_BAABA0,,USED
$BAAE0C,12234252,TEXT_BAAE0C,,USED
$BAAE12,12234258,TEXT_BAAE12,,USED
$BAAE1A,12234266,TEXT_BAAE1A,,USED
$BAAE24,12234276,TEXT_BAAE24,,USED
$BAAE30,12234288,TEXT_BAAE30,,USED
$BAAE3E,12234302,TEXT_BAAE3E,,USED
$BAAE4E,12234318,TEXT_BAAE4E,,USED
$BAAE60,12234336,TEXT_BAAE60,,USED
$BAAE74,12234356,TEXT_BAAE74,,USED
$BAAE8A,12234378,TEXT_BAAE8A,,USED
$BAAEA2,12234402,TEXT_BAAEA2,,USED
$BAAECA,12234442,TEXT_BAAECA,,USED
$BAAF3A,12234554,TEXT_BAAF3A,,USED
$BAAF88,12234632,TEXT_BAAF88,,USED
$BAAFDC,12234716,TEXT_BAAFDC,,USED
$BAB02E,12234798,TEXT_BAB02E,,USED
$BAB0B4,12234932,TEXT_BAB0B4,,USED
$BAB15E,12235102,TEXT_BAB15E,,USED
$BAB200,12235264,TEXT_BAB200,,USED
$BAB222,12235298,TEXT_BAB222,,USED
$BAB250,12235344,TEXT_BAB250,,USED
$BAB26C,12235372,TEXT_BAB26C,,USED
$BAB2B8,12235448,TEXT_BAB2B8,,USED
$BAB2F0,12235504,TEXT_BAB2F0,,USED
$BAB344,12235588,TEXT_BAB344,,USED
$BAB40A,12235786,TEXT_BAB40A,,USED
$BAB4AC,12235948,TEXT_BAB4AC,,USED
$BAB52E,12236078,TEXT_BAB52E,,USED
$BAB58A,12236170,TEXT_BAB58A,,USED
$BAB63A,12236346,TEXT_BAB63A,,USED
$BAB706,12236550,TEXT_BAB706,,USED
$BAB7B8,12236728,TEXT_BAB7B8,,USED
$BAB86A,12236906,TEXT_BAB86A,,USED
$BAB90E,12237070,TEXT_BAB90E,,USED
$BAB9CE,12237262,TEXT_BAB9CE,,USED
$BABAE8,12237544,TEXT_BABAE8,,USED
$BABBE0,12237792,TEXT_BABBE0,,USED
$BABC28,12237864,TEXT_BABC28,,USED
$BABD56,12238166,TEXT_BABD56,,USED
$BABE00,12238336,TEXT_BABE00,,USED
$BABED4,12238548,TEXT_BABED4,,USED
$BABF26,12238630,TEXT_BABF26,,USED
$BAC05A,12238938,TEXT_BAC05A,,USED
$BAC130,12239152,TEXT_BAC130,,USED
$BAC204,12239364,TEXT_BAC204,,USED
$BAC2E2,12239586,TEXT_BAC2E2,,USED
$BAC372,12239730,TEXT_BAC372,,USED
$BAC40A,12239882,TEXT_BAC40A,,USED
$BAC474,12239988,TEXT_BAC474,,USED
$BAC4C4,12240068,TEXT_BAC4C4,,USED
$BAC54A,12240202,TEXT_BAC54A,,USED
$BAC62A,12240426,TEXT_BAC62A,,USED
$BAC64A,12240458,TEXT_BAC64A,,USED
$BAC702,12240642,TEXT_BAC702,,USED
$BAC786,12240774,TEXT_BAC786,,USED
$BAC84C,12240972,TEXT_BAC84C,,USED
$BAC8DE,12241118,TEXT_BAC8DE,,USED
$BAC982,12241282,TEXT_BAC982,,USED
$BACA62,12241506,TEXT_BACA62,,USED
$BACAA6,12241574,TEXT_BACAA6,,USED
$BACB24,12241700,TEXT_BACB24,,USED
$BACBA8,12241832,TEXT_BACBA8,,USED
$BACBEC,12241900,TEXT_BACBEC,,USED
$BACC46,12241990,TEXT_BACC46,,USED
$BACD7E,12242302,TEXT_BACD7E,,USED
$BACE88,12242568,TEXT_BACE88,,USED
$BACFA8,12242856,TEXT_BACFA8,,USED
$BAD0A4,12243108,TEXT_BAD0A4,,USED
$BAD0FC,12243196,TEXT_BAD0FC,,USED
$BAD150,12243280,TEXT_BAD150,,USED
$BAD1B0,12243376,TEXT_BAD1B0,,USED
$BAD1F6,12243446,TEXT_BAD1F6,,USED
$BAD25E,12243550,TEXT_BAD25E,,USED
$BAD2AC,12243628,TEXT_BAD2AC,,USED
$BAD344,12243780,TEXT_BAD344,,USED
$BAD3D4,12243924,TEXT_BAD3D4,,USED
$BAD436,12244022,TEXT_BAD436,,USED
$BAD4F6,12244214,TEXT_BAD4F6,,USED
$BAD57A,12244346,TEXT_BAD57A,,USED
$BAD5D8,12244440,TEXT_BAD5D8,,USED
$BAD67C,12244604,TEXT_BAD67C,,USED
$BAD700,12244736,TEXT_BAD700,,USED
$BAD772,12244850,TEXT_BAD772,,USED
$BAD844,12245060,TEXT_BAD844,,USED
$BAD8E6,12245222,TEXT_BAD8E6,,USED
$BAD984,12245380,TEXT_BAD984,,USED
$BAD9F2,12245490,TEXT_BAD9F2,,USED
$BADA8E,12245646,TEXT_BADA8E,,USED
$BADB66,12245862,TEXT_BADB66,,USED
$BADC24,12246052,TEXT_BADC24,,USED
$BADCC8,12246216,TEXT_BADCC8,,USED
$BADD22,12246306,TEXT_BADD22,,USED
$BADD8E,12246414,TEXT_BADD8E,,USED
$BADE08,12246536,TEXT_BADE08,,USED
$BADE6A,12246634,TEXT_BADE6A,,USED
$BADEBC,12246716,TEXT_BADEBC,,USED
$BADF26,12246822,TEXT_BADF26,,USED
$BADFB2,12246962,TEXT_BADFB2,,USED
$BAE04C,12247116,TEXT_BAE04C,,USED
$BAE12A,12247338,TEXT_BAE12A,,USED
